5130;Drogomi³;Skup;154323459;13;122;11-300;1433
5131;Namys³aw;Kubaszak;858010231;67;104;10-667;1906
5132;Leonidas;Sellmaier;250994166;106;725;44-141;1156
5133;Wodzis³aw;Rosiak vel Nowak;162665966;193;433;41-700;1976
5134;Krzesis³aw;Arytm;991460936;7;508;30-394;1191
5135;Bronis³aw;Krypa;393214587;45;419;96-124;233
5136;Nawoj;Zamarija;218871656;74;152;43-100;1086
5137;Axel;Pomagruk;516019446;23;405;36-105;1219
5138;Kryspin;Czep³o;379273764;85;493;87-860;413
5139;Bêdzis³aw;Duczyniañska;693582273;135;583;41-712;229
5140;Tyberiusz;Siedlar;585387513;102;289;75-253;20
5141;Odon;Gralej;296117823;95;294;11-430;348
5142;Absalon;Czamai³o;915798606;9;949;07-415;996
5143;Jan Nepomucen;Miscicka;826336519;84;936;11-041;90
5144;Zbylut;Frewicz;627413102;179;471;33-220;672
5145;Herakliusz;Mingielowicz;257760624;42;649;32-007;923
5146;Zorian;Manigel;449468848;112;789;99-423;588
5147;Ozeasz;Hoppen;183600864;127;619;97-415;260
5148;Sobies³aw;Pakultinis;722015775;91;90;33-326;369
5149;Strze¿ymir;Wieszka;479643993;111;651;42-100;1544
5150;Sebastian;Matewicz;785006536;17;748;41-936;268
5151;Drogomys³;Kinowski;400747684;65;206;47-232;714
5152;Nieznamir;Wojtyczak;327090388;193;217;66-431;818
5153;Wiktorian;Gulawski;656407136;40;394;26-070;1828
5154;Godfryd;Bud¿;643654574;151;724;31-985;229
5155;Nadbor;Kamisiñski;546448098;110;64;15-008;170
5156;Odil;Bedankiewicz;542719975;114;822;43-100;1307
5157;Felicysym;Prysia¿nyj;183213483;160;159;75-669;1009
5158;Prosimir;Badyk;919415876;23;75;22-363;1231
5159;Amedeusz;Krywoborska;459423276;187;534;50-013;1918
5160;Martynin;Pietrza³kowska;294932257;91;128;98-105;884
5161;Angel;Stempcziñski;130088796;30;409;59-513;784
5162;Kornel;Dzbeñski;717410572;102;556;14-520;1725
5163;Anzelm;Æwiartka;662452683;187;306;09-500;1276
5164;Goliat;Tyndal;294629766;58;926;34-471;740
5165;Irydion;Kreliszyn;536571777;112;506;41-219;271
5166;Edmund;Mizar;216017931;152;815;38-120;203
5167;W³odzimir;PoŸdzich;839750380;130;594;54-205;1870
5168;Adam;Makrzewska;702249132;121;859;18-212;1154
5169;Biernat;Dziubonos;901677173;88;365;46-022;51
5170;Niezamys³;Nietendel;838914128;146;624;98-400;1352
5171;Tomasz;Szulge;863820496;54;956;08-304;1480
5172;Trzebowit;Jamkowicz;873149539;30;11;97-340;1763
5173;Honorat;Elijsik;410838055;49;546;12-200;1243
5174;Celestyn;Drewnig;556450276;151;257;55-300;1665
5175;Oliwier;Chwila;580125195;90;899;83-240;547
5176;Budziwoj;Dobias;892063678;177;316;18-106;36
5177;Mi³owan;Puszkarenko;885938367;39;506;90-011;88
5178;Wiktoriusz;S³upecki;135815187;178;699;14-100;155
5179;Leszek;Nachirna;113454032;16;594;88-180;2
5180;Magnus;Turfus;382722315;41;600;28-404;894
5181;Arkadiusz;Misialik;555657976;87;4;26-804;823
5182;Tadeusz;Pasztelañski;826093971;88;600;05-190;1205
5183;£ucjan;Madzio³ko;904328036;79;331;61-680;1382
5184;Przybys³aw;Niespa³;967652466;93;305;91-221;755
5185;Jacek;Trzeœniewski;743352452;115;885;43-170;843
5186;Pawe³;Pilica;853222458;70;146;66-343;1845
5187;Bogusz;Pobiszczak;794882953;63;578;60-844;32
5188;Noe;Aczkowska;308704742;3;179;05-825;754
5189;Trzebimir;Arbiszewska;680800893;154;738;39-306;623
5190;Tymoteusz;Tederko;988726349;63;275;64-050;1040
5191;Godzimierz;Wiêc³ak;705898330;85;728;40-658;459
5192;Hieronim;Parcia³owicz;547754305;42;491;97-425;76
5193;Rupert;Demina;322821813;159;154;22-630;936
5194;Nemezjusz;Jereñ;345022864;139;898;36-220;749
5195;Krystyn;Magid;668861315;16;924;31-706;1117
5196;Przybyrad;Sastawny;855908765;36;563;28-340;1180
5197;Symeon;Sochajko;148868193;138;567;62-660;1753
5198;Jan Kanty;Koszudowski;216729339;133;69;76-153;145
5199;Torpet;Wiron;532509622;95;544;01-931;1929
5200;Werner;Oswiêcimka;910667468;54;666;87-140;983
5201;Cibor;Chowraj;493268366;9;923;43-173;1986
5202;Albin;Jaczech;231867650;24;243;96-314;1260
5203;Duszan;Kumok;441075898;131;232;67-231;266
5204;Hiacynt;Tadlewski;564921066;92;575;63-522;863
5205;Platon;Gorkowy;501334960;192;654;41-100;1069
5206;Nestor;Stadtmueller;632408918;50;76;43-378;563
5207;Pawe³;Konior;848122347;178;560;62-635;89
5208;W³odzis³aw;Micerda;749458023;41;336;16-400;2000
5209;Pantaleon;Staroszek;586341891;35;684;27-532;1697
5210;Bertrand;Milutin;725825161;182;423;99-100;672
5211;Bazyli;Frait;274298987;161;694;89-413;728
5212;Bogudar;Dortan;206200292;86;35;03-675;105
5213;Pêcis³aw;Luœton;929036087;6;467;86-130;1131
5214;Mi³orad;Solczak;660425663;10;449;23-100;1844
5215;W³odzis³aw;Abratowski;795136611;37;670;87-321;735
5216;Manswet;Rozbój;649390385;140;618;26-613;1007
5217;Edward;Szyler;339128367;36;285;91-455;180
5218;Chwalis³aw;Wojtynow;566144733;194;49;90-762;1936
5219;Ryszard;Milkaszewska;356096705;91;145;31-907;437
5220;Brykcjusz;Fiaczek;285285382;148;63;83-050;1552
5221;Herbert;Grusske;909319054;40;283;60-163;1988
5222;Dymitriusz;Knona;213558639;15;967;00-586;1380
5223;Przemi³;Jêdruszyn;123211634;19;716;14-407;1621
5224;Lilian;Ortyli;287580104;167;445;13-100;1980
5225;Gaudenty;Lerwic;114636080;111;984;14-140;1055
5226;Aureli;Greblicki;788353914;82;321;30-636;1115
5227;Flawiusz;Klochta;188759564;128;192;63-720;1092
5228;Innocenty;Swidukiewicz;159115016;173;694;75-671;1990
5229;Niegos³aw;Witthoff;232085595;115;270;63-505;1467
5230;Przybywoj;Korbicki;822913736;46;420;98-432;2017
5231;Natanael;Robura;729196307;185;399;05-100;779
5232;Dorian;Szajnberger;799313296;175;92;76-113;1119
5233;Bêdzimir;Gusdowska;288948405;77;51;05-152;271
5234;Siemomys³;Kierdej;771133461;42;72;59-920;886
5235;Rafael;Sztelwander;157010803;153;401;92-414;1272
5236;Marcelin;Spr¹¿yna;541235949;102;807;71-497;1063
5237;Charyzjusz;Bryœkowska;859166696;176;123;04-924;1879
5238;Brunon;Pumperla;712576444;53;797;85-752;1621
5239;Zenobiusz;G¹siorowicz;697059746;48;239;13-111;1076
5240;Czech;Sapeluk;755477211;142;8;55-311;805
5241;Symplicjusz;Szlabs;693932136;64;937;26-803;409
5242;Kwiryn;Konalewicz;783192347;186;608;98-355;772
5243;Melchior;Hacaœ;929048056;42;538;07-130;661
5244;Lubomys³;Majchrak;507011337;99;364;86-341;912
5245;Szczepan;£osz;839253154;7;266;48-100;892
5246;Urban;Zory³o;818709075;156;297;04-206;1446
5247;Wszeciech;Karosas;393377404;169;609;13-124;1731
5248;Bernardyn;Nypel;862213002;151;963;43-603;1844
5249;Fryderyk;Ornass;115501376;64;11;05-827;732
5250;Eberhard;Rytwiñski;363476086;95;380;43-500;1318
5251;Drogomys³;H¹del;690918346;40;886;76-004;860
5252;Pompejusz;Stabry³a;554384637;53;963;22-455;830
5253;Rajnold;Gienik;722826128;116;617;07-305;1435
5254;Mas³aw;Ladorudzki;419759099;49;145;25-129;1225
5255;Rodryk;Kimiñski;173928293;22;825;05-800;1461
5256;Strze¿ywoj;Pêder;493901840;101;505;94-127;1361
5257;Bo¿ys³aw;Skowkoñska;291881426;43;852;52-141;580
5258;Bertold;Jozwiszyn;534708408;194;451;06-400;1015
5259;Gajusz;£uczajko;880893090;8;615;01-928;1490
5260;Suliwoj;Golijatowski;164643486;181;702;60-231;1612
5261;Gorgoncjusz;Pirtynis;254865477;179;912;26-220;910
5262;Czêstowoj;Wereski;155556364;36;222;77-400;1515
5263;Przybymir;Guschok;368069984;113;303;21-222;517
5264;Natanael;Helbecki;281706581;117;734;40-720;1161
5265;Kalistrat;Sieniowski;189650451;21;106;00-025;1320
5266;Gerhard;Bry³a;961377361;127;788;00-082;2022
5267;Longin;Kundegórski;868287540;125;218;58-100;766
5268;Radzim;Miszczobrocki;529850263;154;360;78-600;133
5269;Petroniusz;Fejka;456446980;47;594;66-210;214
5270;Florentyn;Hadana;879743650;57;510;42-400;21
5271;Wolmar;Staniocha;874224718;164;770;87-322;1266
5272;Nehemiasz;Wrzyszczyñski;979891208;81;386;38-313;160
5273;Pelagiusz;Klawisz;113114483;106;910;09-522;1471
5274;Salezy;Wyrozebska;941054765;153;358;26-015;560
5275;Flawiusz;Krypin;243391343;54;11;41-219;1584
5276;Sambor;Gazicki;891383751;131;885;66-520;300
5277;Bazyli;Gacura;428561780;120;266;06-400;320
5278;Mi³os³aw;Rakoczy;123318341;147;349;53-527;1420
5279;Mi³owit;Ksantos;366476629;168;550;07-320;1508
5280;Micheasz;Sciwiarski;387695835;70;227;39-120;1488
5281;Jakub;Œwierycki;535904638;98;866;44-200;1304
5282;Domarat;Kortyniec;673493427;151;44;22-376;1242
5283;Amadeusz;Kopiejka;718510204;171;691;85-436;1648
5284;Bogudar;Bideñczuk;934036363;102;196;67-210;736
5285;Gawe³;Swielarz;433713606;72;703;18-400;325
5286;Laurenty;Rystad;391507418;92;500;49-200;877
5287;Bartosz;¯amkin;445613410;92;899;50-332;140
5288;Demetriusz;Mieœkowska;771211701;109;764;32-310;1069
5289;Witomi³;Larusz;988129898;55;596;26-414;1642
5290;Tobiasz;Grundalska;140835478;40;365;26-140;1965
5291;Oktawiusz;Umbra¿unas;529007552;61;958;92-732;1845
5292;Dobiemir;Drzeñ;346778029;150;300;21-505;262
5293;Wis³aw;Karamuzis;588627109;153;428;42-520;503
5294;Broniwoj;Michalczycz;849531356;104;32;37-231;1967
5295;Domawit;Proszczek;512390200;54;417;71-737;1201
5296;Filemon;Folerzyñski;118589510;38;267;43-267;689
5297;Szczepan;Ponanta;776863219;12;842;11-300;312
5298;Mêcimir;Korablewski;932265148;7;19;98-310;218
5299;Dobromierz;T¹siorowski;889901767;66;205;15-198;1525
5300;Waleriusz;Szumusik;883520085;22;717;42-110;1650
5301;Arkady;Bie¿anowski;501400637;40;853;07-300;1813
5302;Denis;K³odrawski;841701337;114;12;06-323;311
5303;Wierzchos³aw;Totarski;251904589;159;507;56-210;1790
5304;Tworzymir;Parucha³a;117469980;88;101;27-515;1619
5305;Kalasanty;Chwóst;651072092;78;139;47-232;1986
5306;Godzimir;Chudobowicz;346439326;151;226;55-020;1921
5307;Sulirad;Korpulski;508018952;107;264;86-010;1041
5308;Gilbert;Macioszek;257212496;11;226;93-176;579
5309;Jaromir;Marzêda;741992347;65;975;30-898;2007
5310;Siemiodrog;Ekblom;132738702;63;13;43-603;683
5311;Sulimierz;Ryman;840193835;194;911;93-378;1235
5312;Czêstobor;Ciepalska;632414406;171;374;05-119;1372
5313;Benicjusz;Referowski;966549091;81;48;87-720;655
5314;Radzimierz;Gusciora;882806999;143;895;90-231;1028
5315;Liwiusz;Sajnoga;371923493;162;213;86-100;427
5316;Donat;Lecimiñski;978385523;156;910;61-021;1034
5317;Libert;Szelman;812706316;189;646;16-050;783
5318;Kain;Senborski;315761061;20;429;66-213;1872
5319;Cieszygor;Strojkiewicz;428609867;192;297;26-026;107
5320;Zdzimir;D¹brzelecki;237890764;84;895;20-117;1656
5321;Felicjan;Bokota;795286878;184;948;45-439;1323
5322;Natan;Switula;455150923;89;596;16-420;1624
5323;Klet;Ordyniec;152959722;4;255;05-520;858
5324;Domos³aw;Skwira;360358053;149;527;33-106;134
5325;Jaros³aw;¯nyk;729789763;153;397;60-316;133
5326;Chociemir;Fontara;275823954;105;610;26-200;1611
5327;Przybywoj;S³apik;794860950;52;915;37-462;60
5328;Eudoksjusz;G¹gliñska;140148715;25;445;88-111;1037
5329;Myœlibor;Kszysiak;645964313;62;398;32-602;13
5330;Eudoksjusz;Dupak;660684843;13;349;62-051;1473
5331;Wiêczys³aw;Pichiewicz;439626922;11;649;30-397;904
5332;Norman;Bersyniów;802223714;154;187;32-412;97
5333;Domas³aw;Agijewicz;882808051;181;823;41-214;1863
5334;Florenty;Fiederonek;820129191;27;801;09-471;972
5335;Longinus;Sadoñ;271831131;27;316;21-411;628
5336;Jaromir;Szeremecki;821316826;18;365;62-067;1212
5337;Wolmar;Ekhart;795543678;40;51;87-300;271
5338;Cecylian;Kêdry;215817382;151;221;18-214;1900
5339;Franciszek Salezy;Peczka;138620987;30;711;09-140;1598
5340;Micheasz;Szteinfrauzer;349614763;146;339;18-218;1639
5341;W³odzimir;Hauber;171797460;54;539;47-263;1956
5342;Jan;Stroncen;697122070;31;902;64-733;1705
5343;Kewin;Durtan;509733015;72;126;44-102;1761
5344;Egon;£oszyñ;294610904;54;447;59-101;326
5345;Radzimir;Jomczak;565312338;193;143;64-915;2011
5346;Ziemowit;Misiejczuk;225249266;55;743;31-121;1928
5347;Serwacy;Szczypielska;598098318;105;873;42-793;1096
5348;Priam;Dygdon;866577084;155;77;27-425;741
5349;Dobrowój;Le¿ucha;422195750;139;691;98-270;823
5350;Longinus;Handkowski;893366381;63;34;38-530;1275
5351;Walerian;Dembek;404927213;50;893;88-110;1753
5352;Herkulan;Mordaciuk;192875661;147;145;02-274;323
5353;Radowit;Leibel;319146637;10;531;11-410;1842
5354;Wiaczes³aw;Skibe;839959430;113;128;58-500;209
5355;Hortensjusz;Tasz³ow;453161927;72;804;87-732;817
5356;Waleriusz;£agiñski;929667413;23;754;24-200;1941
5357;Ageusz;Lepisz;188661598;186;35;30-309;322
5358;Leopold;Maibauer;319308291;144;920;22-672;154
5359;Hugo;Donieradzka;306519559;14;990;58-100;552
5360;Engelbert;Brzuszkowski;134904162;94;99;63-130;635
5361;Benedykt;Ki¿ling;850664671;23;307;43-267;381
5362;Waldemar;Kunacki;859635577;82;312;20-718;1140
5363;Albin;Hejnok;749125332;11;602;21-200;578
5364;Wiktorian;Centarski;999828337;79;909;02-907;1243
5365;£ukasz;Samurdak;170005157;86;570;87-301;1973
5366;Odyseusz;Ropke;661706899;154;78;99-434;716
5367;Damazy;Krzy¿opolski;500736113;131;579;82-433;120
5368;Tworzymir;Bia³odny;813979488;157;965;48-385;116
5369;Zenon;Schönfeld;159267956;192;964;86-260;1961
5370;Alfons;Adynkiewicz;279549179;25;805;98-273;1130
5371;Bo¿ys³aw;Zakes;786998664;162;35;87-630;1494
5372;S³awomir;Strüschein;427596625;122;509;78-412;2024
5373;Angelus;Kalitek;679674168;187;747;18-400;1435
5374;Witold;Szczubid³o;847175909;37;830;38-243;1376
5375;Damazy;Winsze;195298162;92;644;37-470;536
5376;Bo¿eciech;Nagoñ;697527514;51;565;58-410;1382
5377;¯ywis³aw;Domeradzki;948405317;57;129;61-610;1721
5378;Karolin;Klingera;448541584;72;350;43-109;1983
5379;Aron;Œmitana;691197004;109;855;83-136;1305
5380;Felicjan;Niwak;513867122;115;500;99-420;1949
5381;Czesemir;Erbes;949573402;182;224;26-415;1077
5382;Honorat;Jagorow;672391956;8;116;10-066;659
5383;Otomar;Selanta;559352774;163;79;26-130;1392
5384;Nadbor;Gaertner;560103023;47;343;87-720;131
5385;Odil;Sadu³a;401614557;53;857;36-060;958
5386;Oktawiusz;Lijka;949232354;188;398;99-220;2015
5387;Axel;Donday;921693158;15;171;71-527;236
5388;Bogudar;Be¿añski;292878853;197;675;59-220;1971
5389;Napoleon;Hanciura;267217440;149;201;37-700;1097
5390;Myœlimir;Cyry³a;267636276;181;127;41-910;453
5391;Marian;Gloznek;263403353;113;848;42-215;95
5392;Mojmir;Awiniak;738598038;188;138;18-112;546
5393;Gwidon;Grubas;458564118;187;493;40-555;1327
5394;Dad¹bog;Obejmajer;311560928;151;398;88-100;1998
5395;Wiktoriusz;Gustalik;508392655;131;883;37-741;216
5396;Karol Boromeusz;Choryñski;148534475;4;847;91-851;1731
5397;Teofil;Kusznierek;946216783;162;301;21-560;642
5398;Sulimir;Kozerowicz;727003039;6;749;78-312;723
5399;¯yros³aw;Fo³czyñski;408129085;199;195;46-100;1826
5400;Ciechomir;Nerga;887450153;18;269;80-257;1737
5401;Samson;Marozas;368872530;73;85;85-356;53
5402;Kewin;Pawe³as;559661624;150;892;27-540;1190
5403;Taras;Pleskaczewski;229953198;163;183;64-111;893
5404;Nieznamir;Pietry³a;819608606;102;345;33-250;1629
5405;Chwalibóg;Natorf;685652852;58;27;03-595;534
5406;Kajus;Gielas;571941018;115;816;14-200;1574
5407;Epifan;Œwitañ;175426603;12;929;64-410;539
5408;Gilbert;Derelkowski;456073091;17;928;62-540;1790
5409;Wieñczys³aw;Z³omanoff;857038967;135;373;30-045;1405
5410;Sulimierz;Nowodrzyñski;480960861;185;431;37-200;1784
5411;Nikodem;Kulbij;959270769;98;112;31-516;1003
5412;Benedykt;¯a³a;460511713;132;810;88-104;859
5413;Gustaw;O³tuczyk;985008542;172;771;60-184;1341
5414;Wszerad;Sipiora;492573027;189;183;17-300;1800
5415;Epifani;Kryngiel;979451655;191;761;41-406;945
5416;Czêstowoj;B³aski;777398372;160;894;71-073;1423
5417;Wiêczys³aw;Lendzionek;342929354;174;329;08-110;106
5418;Goœcimi³;Zal¹czkowska;728607715;90;299;20-401;604
5419;Addar;Kobeldys;731187964;98;185;95-060;1724
5420;Bo¿ywoj;Eustasiak;424276226;74;317;56-400;1043
5421;Tolimir;Grzybielec;503543227;30;393;00-186;1142
5422;Borzys³aw;Krzyœpia³;366793152;29;602;34-400;1000
5423;Roman;Zielosko;450994105;191;712;64-800;927
5424;Radzimierz;Emersaj³ow;767528086;180;550;93-363;1352
5425;Danisz;Jezio³kiewicz;995595815;88;267;04-991;1287
5426;Irwin;Kruplin;312793360;162;48;97-403;1411
5427;Jeremiasz;Niemo³ocznow;310202330;55;76;71-757;1430
5428;Damazy;Hekier;212209316;13;798;44-207;1804
5429;Witomi³;Wincioszek;919667755;7;361;16-040;1460
5430;Wiktor;Sibeteris;112697298;45;420;47-113;1456
5431;Pudens;Sosek;255186262;124;578;66-225;264
5432;Makary;Pobiegun;458721009;142;220;86-160;239
5433;Jurand;Ropejko;620429450;165;513;61-523;939
5434;Wiktorian;Dajlido;480959406;5;849;23-250;1526
5435;Zbroimir;Drósch;369285804;5;368;05-510;1687
5436;Orfeusz;Erenz;256879002;27;786;05-504;1471
5437;Soter;Siomber;401430560;149;448;01-543;1176
5438;Marcjal;Gablik;818791528;156;80;83-400;1062
5439;Ulrych;Grêdysa;186988997;54;462;23-107;562
5440;Janusz;Czernieców;810156490;139;812;60-790;49
5441;Roœcigniew;Sewio³a;601868668;133;635;32-823;715
5442;Ildefons;Purniewicz;875784009;186;655;09-520;74
5443;Antym;Reszpondek;946481936;11;359;88-150;1116
5444;Dobrymir;Gêgo³a;982878044;180;464;19-122;214
5445;Dan;Stomczewski;465892664;151;998;26-200;941
5446;Irydion;Koseda;818644840;98;443;73-110;544
5447;Charyzjusz;Alszonowicz;766677849;158;359;44-270;1665
5448;B³a¿ej;Wasinczyñska;685365006;93;782;18-400;684
5449;Chrystian;Longinow;568329742;173;241;58-407;1654
5450;Medard;Jendu³a;415390201;101;174;93-588;543
5451;Abel;Teœner;512614229;102;941;48-250;1067
5452;Fabrycy;Bia³osiak;812032276;34;31;78-425;1737
5453;Kasper;£ab¹dzka;449613786;106;752;41-700;247
5454;Zbigniew;Potêmpski;932208607;154;917;78-101;1006
5455;Asteriusz;Dukawka;113106917;150;819;63-810;328
5456;£êkomir;Gineja;774103161;68;401;48-316;1531
5457;Prochor;Staniewski;223804032;99;335;18-430;362
5458;Werner;Wickand;229109783;59;657;80-305;857
5459;Salomon;Kieraj;872327795;78;530;55-002;696
5460;Myœlimir;Bandzarewicz;224164491;69;383;22-460;1610
5461;Albert;Gizienicz;923582899;10;239;05-604;1550
5462;Zorian;Mochwacz;207136030;90;403;07-200;271
5463;Martynin;Powszechniak;205861637;164;658;82-500;920
5464;W³adys³aw;Ksiuszczyk;236450911;98;342;96-500;1347
5465;Zbylut;Omelaszko;346121874;89;236;59-216;698
5466;Roderyk;Kelera;648802768;175;497;37-700;1231
5467;Roch;Œliwocki;120686586;177;67;23-250;1268
5468;Karol;Dany³o;317858335;17;100;39-410;989
5469;Sêdzis³aw;Schwitalla;941482120;33;721;37-700;1166
5470;Hilary;Rawicz-Zegrzda;826768239;101;46;62-307;1312
5471;Artur;£abuziewicz;314078226;105;738;42-100;1014
5472;Pêkos³aw;Logofet;291353232;131;573;55-100;704
5473;Karin;Lendzioch;285216469;192;63;41-218;173
5474;Emanuel;Satryn;255732379;72;643;87-400;378
5475;Germanik;£apik;321992834;5;79;65-040;505
5476;Longin;Kiczor;315666638;110;749;06-458;1425
5477;W³oœcibor;Fl¹tara;676839482;153;713;20-488;760
5478;Pakos³aw;Dadyñski;851453746;177;808;82-100;559
5479;Nemezjusz;Piedrzyk;703040904;58;812;82-520;1715
5480;Têgomir;G³ogosz;527384001;79;569;44-304;1020
5481;Orestes;Tamara;850276659;194;777;78-100;87
5482;Antym;Mazgay;538551165;6;820;19-206;1739
5483;Kilian;Bardnow;577495388;125;801;62-650;1900
5484;Albin;Bo³hak;235986412;35;499;23-235;669
5485;Skarbimierz;Homorowicz;560181720;146;58;41-902;928
5486;Lubogost;Palewga;570978995;76;848;83-000;1070
5487;Liberat;Miechorek;618556894;162;424;41-250;17
5488;Czêstowoj;Dworanczyk;380176560;180;835;05-088;967
5489;Balbin;Jakime³eñ;141344152;35;790;87-809;1317
5490;Szczêsny;Fermela;162398218;190;573;91-601;89
5491;Laurenty;B³ozniarczyk;370875819;116;359;58-100;330
5492;Zbys³aw;Durschlag;731600521;12;53;41-214;198
5493;Charyzjusz;Szuprytowski;471742598;148;560;05-303;1751
5494;Justynian;Haratyk;245887811;110;711;04-840;1644
5495;Dad¹bog;Zaplatalska;326886981;144;879;41-700;1530
5496;Leopard;Strait;443187602;84;735;95-073;374
5497;Tymoteusz;Tutaj;992021852;7;135;58-500;1210
5498;Nelly;Kobylarczyk;182440841;143;110;92-009;680
5499;Boleczest;Pêkas;747067870;85;25;46-250;1239
5500;Siestrzewit;Raluœ;983774904;171;881;43-600;1544
5501;Herman;Baradzicz;767504579;175;195;75-054;1720
5502;Romuald;Czukalin;793245282;148;342;16-515;758
5503;Sozant;Glabka;988009394;119;270;40-103;1604
5504;Bogdan;Ladziak;945127725;35;642;74-320;674
5505;Sylweriusz;Walachowicz;689959975;100;198;20-456;817
5506;Parys;Chendoszko;646305106;42;969;87-860;949
5507;Sambor;Ratu¿na;657743566;50;520;42-274;40
5508;Ulrych;Barbudis;874133569;52;779;50-222;1089
5509;Anatol;Oblegór;694129379;2;865;24-300;32
5510;Jan Kanty;Bachem;305734990;24;895;16-100;1064
5511;Apollo;Niechcio³;584439257;48;573;71-200;1827
5512;Irwin;Chronicki;949614211;178;395;70-733;532
5513;Karolin;Kanclerowicz;308453265;117;13;99-413;1968
5514;Eutropiusz;£awocka;140950852;92;488;78-444;752
5515;Herman;Pentz;917910435;178;391;19-100;1817
5516;¯elis³aw;Skorzysko;323200266;16;731;43-225;1939
5517;Amedeusz;Wastek;414999633;10;730;95-011;362
5518;Trzebowit;Cep³a;626311782;165;373;97-352;1863
5519;Wodzis³aw;Kuchlo;127825807;64;796;51-516;860
5520;Cecyl;Ehringer;943712694;174;74;41-406;887
5521;Roœcis³aw;Majok;760260445;151;119;00-158;227
5522;Maciej;Bureta;950657797;106;97;81-531;1604
5523;Przedbor;Gassin;662508729;96;446;89-115;1542
5524;Grzegorz;Binkis;240051261;162;86;37-700;798
5525;Pius;Klebañ;425149455;193;95;05-530;1552
5526;Czcirad;Hadzlik;867298995;27;63;86-022;1773
5527;Krzesis³aw;Sercal;587771842;55;203;31-701;1296
5528;Tomi³;Stangret;815367713;125;80;41-219;292
5529;Pêkos³aw;Grzesczyk;684756988;22;980;02-928;1602
5530;Patrycy;Gog;270567202;101;415;45-625;1262
5531;Zenobiusz;Kerep;525230873;47;252;05-520;280
5532;Mokij;Hossaj;638634784;163;53;80-431;1624
5533;Czêstobor;Zimezki;132861653;130;862;91-601;1447
5534;Mœcibor;Trybura;985041234;143;798;24-340;1096
5535;Domarad;Bortników;320653161;115;585;85-030;569
5536;Germanik;Jasu³owska;330833269;20;532;60-870;1452
5537;Adrian;Jakusiak;612865678;80;970;38-212;1284
5538;Wyszemir;Eksztain;364667987;99;161;43-100;559
5539;Otto;Tyrma;984007570;132;695;17-307;1789
5540;Dobies³aw;Nieprzecki;365201581;14;498;66-007;622
5541;Eudoksjusz;Korszun;941264958;114;541;97-360;372
5542;Marceli;Westberg;299001592;188;23;41-940;194
5543;Wróciwoj;£ysoniak;998438013;50;610;87-140;1654
5544;Przybyczest;Tujerzyn;334325603;81;978;44-245;330
5545;Bogus³aw;Enfocht;965320498;167;914;06-323;281
5546;S¹domir;Cukrowski;334893949;150;881;98-170;1451
5547;Goœcimir;Œwitacz;317605030;190;604;99-220;1067
5548;Œwiêcimir;Wyrobisz;214624359;90;62;42-445;256
5549;Witold;Fongierowicz;496597909;48;831;05-100;985
5550;Zbigniew;Klabucar;733081099;49;675;96-130;233
5551;Bertold;Balusz;704173205;156;220;37-700;618
5552;Mokij;Ardziejewski;225453750;32;418;08-443;1974
5553;Symplicjusz;Garka;995374960;144;196;41-800;1380
5554;Helmut;Gomulczyk;612443208;161;484;11-210;1557
5555;Wrócimir;Tanowiak;173333297;162;436;94-214;747
5556;Lambert;Pobudejski;546717232;115;590;37-621;1665
5557;Unimir;Wojcieszuk;325361630;104;752;75-427;109
5558;Roderyk;O³tysiak;556938159;119;878;87-801;1686
5559;Trzebis³aw;Hansnor;860803547;52;105;37-415;1608
5560;Ozeasz;Okna;603316765;76;632;73-110;138
5561;Ramon;Fiesiak;453732663;179;432;63-100;555
5562;Dobrowit;Dakuma;615764317;139;591;58-370;59
5563;S³awoj;¯uradzki;968087920;101;23;76-032;15
5564;Jan Gwalbert;¯yma;513666276;49;867;21-550;1584
5565;Wszeb¹d;Bildzikiewicz;193694836;143;354;87-809;931
5566;Werner;Czapliwiec;849530226;191;448;07-410;730
5567;Ziemowit;Pod³ysa;326657965;177;225;07-210;940
5568;Gorzys³aw;Jakmów;410600940;186;831;87-875;1546
5569;Eliasz;Esenbach;420144517;200;701;63-700;1169
5570;Patryk;Packo;241875710;47;700;08-430;365
5571;Samson;Krasnopiórko;456058283;54;384;26-612;1876
5572;Ludos³aw;Jêdrykowski;676348973;83;676;44-213;844
5573;Renat;Frymasz;522304380;93;973;56-210;1419
5574;Maksymin;¯eliwska;684877685;171;212;14-200;587
5575;Roger;Ma³oñ;657602276;153;407;88-101;1471
5576;Wieñczys³aw;Strupichowska;133232584;105;615;27-215;428
5577;Zbylut;Kalzik;635005961;107;336;42-100;1699
5578;Oktawiusz;Herbutowicz;746574031;73;156;50-107;974
5579;Damazy;Steduch;796435944;4;599;62-436;907
5580;Lech;Bambulewicz;120653656;151;160;59-213;1391
5581;Telesfor;Niemcy;412506927;100;62;20-827;1994
5582;Roland;Maslankiewicz;595605522;5;138;89-312;1641
5583;Dobiemiest;Greñdzieñska;313636413;7;997;83-440;1840
5584;Biernat;Marschalik;388919694;67;245;46-022;1876
5585;Wiktorian;Marchwant;442065300;148;289;26-070;1944
5586;Rados³aw;Badnarski;569086915;111;941;51-180;464
5587;Polikarp;Ingiert;121122959;75;741;51-005;1658
5588;Jarogniew;£adusiak;518243397;147;499;61-105;1665
5589;Rufin;Ro¿anka;172270617;32;581;61-695;1136
5590;Samson;Piecz;980929436;14;279;20-105;416
